seed,fold,group_id
43,1,SUST::video::d_516
43,1,SUST::video::d_519
43,1,SUST::video::d_523
43,1,SUST::video::d_53
43,1,SUST::video::d_531
43,1,SUST::video::d_536
43,1,SUST::video::d_540
43,1,SUST::video::d_545
43,1,SUST::video::d_549
43,1,SUST::video::d_554
43,1,SUST::video::d_556
43,1,SUST::video::d_56
43,1,SUST::video::d_562
43,1,SUST::video::d_565
43,1,SUST::video::d_575
43,1,SUST::video::d_579
43,1,SUST::video::d_58
43,1,SUST::video::d_585
43,1,SUST::video::d_59
43,1,SUST::video::d_594
43,1,SUST::video::d_597
43,1,SUST::video::d_6
43,1,SUST::video::d_60
43,1,SUST::video::d_608
43,1,SUST::video::d_61
43,1,SUST::video::d_618
43,1,SUST::video::d_622
43,1,SUST::video::d_626
43,1,SUST::video::d_630
43,1,SUST::video::d_631
43,1,SUST::video::d_638
43,1,SUST::video::d_643
43,1,SUST::video::d_645
43,1,SUST::video::d_648
43,1,SUST::video::d_657
43,1,SUST::video::d_658
43,1,SUST::video::d_661
43,1,SUST::video::d_666
43,1,SUST::video::d_668
43,1,SUST::video::d_675
43,1,SUST::video::d_683
43,1,SUST::video::d_684
43,1,SUST::video::d_690
43,1,SUST::video::d_691
43,1,SUST::video::d_70
43,1,SUST::video::d_700
43,1,SUST::video::d_702
43,1,SUST::video::d_703
43,1,SUST::video::d_710
43,1,SUST::video::d_713
43,1,SUST::video::d_716
43,1,SUST::video::d_724
43,1,SUST::video::d_733
43,1,SUST::video::d_734
43,1,SUST::video::d_743
43,1,SUST::video::d_744
43,1,SUST::video::d_751
43,1,SUST::video::d_754
43,1,SUST::video::d_76
43,1,SUST::video::d_760
43,1,SUST::video::d_761
43,1,SUST::video::d_764
43,1,SUST::video::d_769
43,1,SUST::video::d_772
43,1,SUST::video::d_78
43,1,SUST::video::d_783
43,1,SUST::video::d_83
43,1,SUST::video::d_89
43,1,SUST::video::d_9
43,1,SUST::video::d_97
43,1,SUST::video::n_103
43,1,SUST::video::n_11
43,1,SUST::video::n_111
43,1,SUST::video::n_112
43,1,SUST::video::n_12
43,1,SUST::video::n_122
43,1,SUST::video::n_123
43,1,SUST::video::n_125
43,1,SUST::video::n_131
43,1,SUST::video::n_137
43,1,SUST::video::n_142
43,1,SUST::video::n_144
43,1,SUST::video::n_146
43,1,SUST::video::n_157
43,1,SUST::video::n_159
43,1,SUST::video::n_163
43,1,SUST::video::n_164
43,1,SUST::video::n_166
43,1,SUST::video::n_17
43,1,SUST::video::n_178
43,1,SUST::video::n_18
43,1,SUST::video::n_187
43,1,SUST::video::n_189
43,1,SUST::video::n_193
43,1,SUST::video::n_194
43,1,SUST::video::n_197
43,1,SUST::video::n_201
43,1,SUST::video::n_208
43,1,SUST::video::n_211
43,1,SUST::video::n_212
43,1,SUST::video::n_215
43,1,SUST::video::n_221
43,1,SUST::video::n_225
43,1,SUST::video::n_227
43,1,SUST::video::n_236
43,1,SUST::video::n_237
43,1,SUST::video::n_248
43,1,SUST::video::n_250
43,1,SUST::video::n_254
43,1,SUST::video::n_257
43,1,SUST::video::n_262
43,1,SUST::video::n_27
43,1,SUST::video::n_270
43,1,SUST::video::n_271
43,1,SUST::video::n_272
43,1,SUST::video::n_279
43,1,SUST::video::n_283
43,1,SUST::video::n_289
43,1,SUST::video::n_294
43,1,SUST::video::n_301
43,1,SUST::video::n_303
43,1,SUST::video::n_311
43,1,SUST::video::n_314
43,1,SUST::video::n_319
43,1,SUST::video::n_325
43,1,SUST::video::n_330
43,1,SUST::video::n_333
43,1,SUST::video::n_335
43,1,SUST::video::n_338
43,1,SUST::video::n_344
43,1,SUST::video::n_349
43,1,SUST::video::n_354
43,1,SUST::video::n_356
43,1,SUST::video::n_366
43,1,SUST::video::n_370
43,1,SUST::video::n_375
43,1,SUST::video::n_38
43,1,SUST::video::n_382
43,1,SUST::video::n_386
43,1,SUST::video::n_393
43,1,SUST::video::n_400
43,1,SUST::video::n_403
43,1,SUST::video::n_406
43,1,SUST::video::n_407
43,1,SUST::video::n_412
43,1,SUST::video::n_419
43,1,SUST::video::n_424
43,1,SUST::video::n_428
43,1,SUST::video::n_438
43,1,SUST::video::n_441
43,1,SUST::video::n_446
43,1,SUST::video::n_45
43,1,SUST::video::n_455
43,1,SUST::video::n_457
43,1,SUST::video::n_464
43,1,SUST::video::n_468
43,1,SUST::video::n_470
43,1,SUST::video::n_477
43,1,SUST::video::n_487
43,1,SUST::video::n_489
43,1,SUST::video::n_498
43,1,SUST::video::n_499
43,1,SUST::video::n_501
43,1,SUST::video::n_504
43,1,SUST::video::n_509
43,1,SUST::video::n_517
43,1,SUST::video::n_518
43,1,SUST::video::n_52
43,1,SUST::video::n_524
43,1,SUST::video::n_535
43,1,SUST::video::n_537
43,1,SUST::video::n_548
43,1,SUST::video::n_549
43,1,SUST::video::n_550
43,1,SUST::video::n_559
43,1,SUST::video::n_561
43,1,SUST::video::n_562
43,1,SUST::video::n_563
43,1,SUST::video::n_572
43,1,SUST::video::n_574
43,1,SUST::video::n_586
43,1,SUST::video::n_59
43,1,SUST::video::n_590
43,1,SUST::video::n_593
43,1,SUST::video::n_598
43,1,SUST::video::n_599
43,1,SUST::video::n_608
43,1,SUST::video::n_610
43,1,SUST::video::n_620
43,1,SUST::video::n_621
43,1,SUST::video::n_627
43,1,SUST::video::n_630
43,1,SUST::video::n_632
43,1,SUST::video::n_635
43,1,SUST::video::n_640
43,1,SUST::video::n_642
43,1,SUST::video::n_651
43,1,SUST::video::n_656
43,1,SUST::video::n_661
43,1,SUST::video::n_666
43,1,SUST::video::n_671
43,1,SUST::video::n_673
43,1,SUST::video::n_684
43,1,SUST::video::n_691
43,1,SUST::video::n_694
43,1,SUST::video::n_698
43,1,SUST::video::n_701
43,1,SUST::video::n_706
43,1,SUST::video::n_713
43,1,SUST::video::n_714
43,1,SUST::video::n_715
43,1,SUST::video::n_723
43,1,SUST::video::n_724
43,1,SUST::video::n_731
43,1,SUST::video::n_733
43,1,SUST::video::n_741
43,1,SUST::video::n_742
43,1,SUST::video::n_750
43,1,SUST::video::n_760
43,1,SUST::video::n_761
43,1,SUST::video::n_765
43,1,SUST::video::n_770
43,1,SUST::video::n_772
43,1,SUST::video::n_776
43,1,SUST::video::n_785
43,1,SUST::video::n_789
43,1,SUST::video::n_79
43,1,SUST::video::n_796
43,1,SUST::video::n_801
43,1,SUST::video::n_802
43,1,SUST::video::n_805
43,1,SUST::video::n_812
43,1,SUST::video::n_816
43,1,SUST::video::n_820
43,1,SUST::video::n_822
43,1,SUST::video::n_830
43,1,SUST::video::n_835
43,1,SUST::video::n_84
43,1,SUST::video::n_842
43,1,SUST::video::n_848
43,1,SUST::video::n_85
43,1,SUST::video::n_855
43,1,SUST::video::n_856
43,1,SUST::video::n_862
43,1,SUST::video::n_867
43,1,SUST::video::n_873
43,1,SUST::video::n_875
43,1,SUST::video::n_878
43,1,SUST::video::n_89
43,1,SUST::video::n_9
43,1,SUST::video::n_95
43,1,SUST::video::n_98
43,1,SUST::video::n_99
43,1,UTA::12
43,1,UTA::17
43,1,UTA::24
43,2,SUST::video::d_1
43,2,SUST::video::d_10
43,2,SUST::video::d_113
43,2,SUST::video::d_136
43,2,SUST::video::d_138
43,2,SUST::video::d_166
43,2,SUST::video::d_170
43,2,SUST::video::d_177
43,2,SUST::video::d_198
43,2,SUST::video::d_21
43,2,SUST::video::d_245
43,2,SUST::video::d_256
43,2,SUST::video::d_264
43,2,SUST::video::d_279
43,2,SUST::video::d_297
43,2,SUST::video::d_307
43,2,SUST::video::d_312
43,2,SUST::video::d_324
43,2,SUST::video::d_339
43,2,SUST::video::d_345
43,2,SUST::video::d_371
43,2,SUST::video::d_380
43,2,SUST::video::d_401
43,2,SUST::video::d_420
43,2,SUST::video::d_423
43,2,SUST::video::d_43
43,2,SUST::video::d_435
43,2,SUST::video::d_441
43,2,SUST::video::d_445
43,2,SUST::video::d_450
43,2,SUST::video::d_451
43,2,SUST::video::d_460
43,2,SUST::video::d_465
43,2,SUST::video::d_469
43,2,SUST::video::d_47
43,2,SUST::video::d_477
43,2,SUST::video::d_49
43,2,SUST::video::d_493
43,2,SUST::video::d_498
43,2,SUST::video::d_505
43,2,SUST::video::d_510
43,2,SUST::video::d_511
43,2,SUST::video::d_512
43,2,SUST::video::d_517
43,2,SUST::video::d_521
43,2,SUST::video::d_527
43,2,SUST::video::d_532
43,2,SUST::video::d_535
43,2,SUST::video::d_54
43,2,SUST::video::d_547
43,2,SUST::video::d_548
43,2,SUST::video::d_551
43,2,SUST::video::d_552
43,2,SUST::video::d_559
43,2,SUST::video::d_561
43,2,SUST::video::d_567
43,2,SUST::video::d_571
43,2,SUST::video::d_573
43,2,SUST::video::d_574
43,2,SUST::video::d_580
43,2,SUST::video::d_582
43,2,SUST::video::d_587
43,2,SUST::video::d_589
43,2,SUST::video::d_595
43,2,SUST::video::d_601
43,2,SUST::video::d_603
43,2,SUST::video::d_610
43,2,SUST::video::d_616
43,2,SUST::video::d_620
43,2,SUST::video::d_623
43,2,SUST::video::d_63
43,2,SUST::video::d_634
43,2,SUST::video::d_637
43,2,SUST::video::d_639
43,2,SUST::video::d_646
43,2,SUST::video::d_65
43,2,SUST::video::d_652
43,2,SUST::video::d_659
43,2,SUST::video::d_663
43,2,SUST::video::d_67
43,2,SUST::video::d_671
43,2,SUST::video::d_672
43,2,SUST::video::d_673
43,2,SUST::video::d_680
43,2,SUST::video::d_681
43,2,SUST::video::d_686
43,2,SUST::video::d_696
43,2,SUST::video::d_698
43,2,SUST::video::d_699
43,2,SUST::video::d_706
43,2,SUST::video::d_707
43,2,SUST::video::d_717
43,2,SUST::video::d_720
43,2,SUST::video::d_725
43,2,SUST::video::d_727
43,2,SUST::video::d_728
43,2,SUST::video::d_729
43,2,SUST::video::d_735
43,2,SUST::video::d_742
43,2,SUST::video::d_745
43,2,SUST::video::d_747
43,2,SUST::video::d_756
43,2,SUST::video::d_757
43,2,SUST::video::d_765
43,2,SUST::video::d_766
43,2,SUST::video::d_773
43,2,SUST::video::d_777
43,2,SUST::video::d_782
43,2,SUST::video::d_81
43,2,SUST::video::d_82
43,2,SUST::video::d_91
43,2,SUST::video::d_95
43,2,SUST::video::d_99
43,2,SUST::video::n_100
43,2,SUST::video::n_102
43,2,SUST::video::n_105
43,2,SUST::video::n_116
43,2,SUST::video::n_120
43,2,SUST::video::n_124
43,2,SUST::video::n_13
43,2,SUST::video::n_133
43,2,SUST::video::n_136
43,2,SUST::video::n_138
43,2,SUST::video::n_140
43,2,SUST::video::n_149
43,2,SUST::video::n_153
43,2,SUST::video::n_154
43,2,SUST::video::n_158
43,2,SUST::video::n_167
43,2,SUST::video::n_168
43,2,SUST::video::n_173
43,2,SUST::video::n_175
43,2,SUST::video::n_182
43,2,SUST::video::n_183
43,2,SUST::video::n_19
43,2,SUST::video::n_198
43,2,SUST::video::n_202
43,2,SUST::video::n_203
43,2,SUST::video::n_206
43,2,SUST::video::n_213
43,2,SUST::video::n_214
43,2,SUST::video::n_219
43,2,SUST::video::n_222
43,2,SUST::video::n_231
43,2,SUST::video::n_233
43,2,SUST::video::n_240
43,2,SUST::video::n_241
43,2,SUST::video::n_242
43,2,SUST::video::n_252
43,2,SUST::video::n_253
43,2,SUST::video::n_26
43,2,SUST::video::n_263
43,2,SUST::video::n_268
43,2,SUST::video::n_274
43,2,SUST::video::n_276
43,2,SUST::video::n_28
43,2,SUST::video::n_282
43,2,SUST::video::n_284
43,2,SUST::video::n_287
43,2,SUST::video::n_295
43,2,SUST::video::n_297
43,2,SUST::video::n_299
43,2,SUST::video::n_310
43,2,SUST::video::n_313
43,2,SUST::video::n_317
43,2,SUST::video::n_32
43,2,SUST::video::n_321
43,2,SUST::video::n_326
43,2,SUST::video::n_339
43,2,SUST::video::n_342
43,2,SUST::video::n_346
43,2,SUST::video::n_348
43,2,SUST::video::n_350
43,2,SUST::video::n_358
43,2,SUST::video::n_363
43,2,SUST::video::n_365
43,2,SUST::video::n_368
43,2,SUST::video::n_373
43,2,SUST::video::n_377
43,2,SUST::video::n_387
43,2,SUST::video::n_39
43,2,SUST::video::n_398
43,2,SUST::video::n_402
43,2,SUST::video::n_404
43,2,SUST::video::n_408
43,2,SUST::video::n_414
43,2,SUST::video::n_416
43,2,SUST::video::n_425
43,2,SUST::video::n_432
43,2,SUST::video::n_435
43,2,SUST::video::n_44
43,2,SUST::video::n_442
43,2,SUST::video::n_449
43,2,SUST::video::n_451
43,2,SUST::video::n_458
43,2,SUST::video::n_463
43,2,SUST::video::n_465
43,2,SUST::video::n_47
43,2,SUST::video::n_478
43,2,SUST::video::n_483
43,2,SUST::video::n_485
43,2,SUST::video::n_488
43,2,SUST::video::n_494
43,2,SUST::video::n_5
43,2,SUST::video::n_506
43,2,SUST::video::n_512
43,2,SUST::video::n_521
43,2,SUST::video::n_522
43,2,SUST::video::n_53
43,2,SUST::video::n_530
43,2,SUST::video::n_534
43,2,SUST::video::n_536
43,2,SUST::video::n_544
43,2,SUST::video::n_553
43,2,SUST::video::n_554
43,2,SUST::video::n_558
43,2,SUST::video::n_564
43,2,SUST::video::n_569
43,2,SUST::video::n_571
43,2,SUST::video::n_578
43,2,SUST::video::n_582
43,2,SUST::video::n_583
43,2,SUST::video::n_592
43,2,SUST::video::n_595
43,2,SUST::video::n_596
43,2,SUST::video::n_604
43,2,SUST::video::n_611
43,2,SUST::video::n_618
43,2,SUST::video::n_62
43,2,SUST::video::n_622
43,2,SUST::video::n_63
43,2,SUST::video::n_633
43,2,SUST::video::n_64
43,2,SUST::video::n_643
43,2,SUST::video::n_645
43,2,SUST::video::n_649
43,2,SUST::video::n_65
43,2,SUST::video::n_657
43,2,SUST::video::n_660
43,2,SUST::video::n_664
43,2,SUST::video::n_670
43,2,SUST::video::n_674
43,2,SUST::video::n_681
43,2,SUST::video::n_685
43,2,SUST::video::n_69
43,2,SUST::video::n_692
43,2,SUST::video::n_696
43,2,SUST::video::n_70
43,2,SUST::video::n_707
43,2,SUST::video::n_711
43,2,SUST::video::n_716
43,2,SUST::video::n_722
43,2,SUST::video::n_725
43,2,SUST::video::n_726
43,2,SUST::video::n_732
43,2,SUST::video::n_737
43,2,SUST::video::n_739
43,2,SUST::video::n_744
43,2,SUST::video::n_752
43,2,SUST::video::n_754
43,2,SUST::video::n_757
43,2,SUST::video::n_762
43,2,SUST::video::n_769
43,2,SUST::video::n_773
43,2,SUST::video::n_779
43,2,SUST::video::n_78
43,2,SUST::video::n_782
43,2,SUST::video::n_788
43,2,SUST::video::n_793
43,2,SUST::video::n_799
43,2,SUST::video::n_800
43,2,SUST::video::n_804
43,2,SUST::video::n_810
43,2,SUST::video::n_813
43,2,SUST::video::n_824
43,2,SUST::video::n_828
43,2,SUST::video::n_829
43,2,SUST::video::n_836
43,2,SUST::video::n_840
43,2,SUST::video::n_847
43,2,SUST::video::n_852
43,2,SUST::video::n_853
43,2,SUST::video::n_858
43,2,SUST::video::n_861
43,2,SUST::video::n_869
43,2,SUST::video::n_874
43,2,SUST::video::n_877
43,2,SUST::video::n_879
43,2,SUST::video::n_886
43,2,SUST::video::n_90
43,2,SUST::video::n_91
43,2,UTA::10
43,2,UTA::14
43,2,UTA::22
43,2,UTA::7
43,3,NTHU::001
43,3,NTHU::005
43,3,NTHU::1
43,3,NTHU::5
43,3,SUST::video::d_100
43,3,SUST::video::d_101
43,3,SUST::video::d_102
43,3,SUST::video::d_104
43,3,SUST::video::d_106
43,3,SUST::video::d_107
43,3,SUST::video::d_108
43,3,SUST::video::d_109
43,3,SUST::video::d_11
43,3,SUST::video::d_114
43,3,SUST::video::d_115
43,3,SUST::video::d_116
43,3,SUST::video::d_118
43,3,SUST::video::d_119
43,3,SUST::video::d_12
43,3,SUST::video::d_120
43,3,SUST::video::d_121
43,3,SUST::video::d_122
43,3,SUST::video::d_124
43,3,SUST::video::d_125
43,3,SUST::video::d_127
43,3,SUST::video::d_128
43,3,SUST::video::d_129
43,3,SUST::video::d_13
43,3,SUST::video::d_130
43,3,SUST::video::d_132
43,3,SUST::video::d_134
43,3,SUST::video::d_137
43,3,SUST::video::d_14
43,3,SUST::video::d_140
43,3,SUST::video::d_142
43,3,SUST::video::d_143
43,3,SUST::video::d_144
43,3,SUST::video::d_145
43,3,SUST::video::d_146
43,3,SUST::video::d_148
43,3,SUST::video::d_149
43,3,SUST::video::d_151
43,3,SUST::video::d_152
43,3,SUST::video::d_155
43,3,SUST::video::d_157
43,3,SUST::video::d_159
43,3,SUST::video::d_162
43,3,SUST::video::d_163
43,3,SUST::video::d_165
43,3,SUST::video::d_17
43,3,SUST::video::d_173
43,3,SUST::video::d_175
43,3,SUST::video::d_18
43,3,SUST::video::d_181
43,3,SUST::video::d_185
43,3,SUST::video::d_186
43,3,SUST::video::d_187
43,3,SUST::video::d_19
43,3,SUST::video::d_193
43,3,SUST::video::d_195
43,3,SUST::video::d_196
43,3,SUST::video::d_199
43,3,SUST::video::d_2
43,3,SUST::video::d_203
43,3,SUST::video::d_205
43,3,SUST::video::d_207
43,3,SUST::video::d_209
43,3,SUST::video::d_212
43,3,SUST::video::d_215
43,3,SUST::video::d_217
43,3,SUST::video::d_220
43,3,SUST::video::d_221
43,3,SUST::video::d_225
43,3,SUST::video::d_229
43,3,SUST::video::d_230
43,3,SUST::video::d_232
43,3,SUST::video::d_236
43,3,SUST::video::d_237
43,3,SUST::video::d_238
43,3,SUST::video::d_24
43,3,SUST::video::d_243
43,3,SUST::video::d_244
43,3,SUST::video::d_247
43,3,SUST::video::d_251
43,3,SUST::video::d_253
43,3,SUST::video::d_255
43,3,SUST::video::d_259
43,3,SUST::video::d_263
43,3,SUST::video::d_266
43,3,SUST::video::d_27
43,3,SUST::video::d_270
43,3,SUST::video::d_274
43,3,SUST::video::d_276
43,3,SUST::video::d_281
43,3,SUST::video::d_283
43,3,SUST::video::d_284
43,3,SUST::video::d_287
43,3,SUST::video::d_290
43,3,SUST::video::d_291
43,3,SUST::video::d_294
43,3,SUST::video::d_298
43,3,SUST::video::d_301
43,3,SUST::video::d_302
43,3,SUST::video::d_306
43,3,SUST::video::d_308
43,3,SUST::video::d_31
43,3,SUST::video::d_314
43,3,SUST::video::d_316
43,3,SUST::video::d_317
43,3,SUST::video::d_320
43,3,SUST::video::d_322
43,3,SUST::video::d_326
43,3,SUST::video::d_33
43,3,SUST::video::d_330
43,3,SUST::video::d_331
43,3,SUST::video::d_336
43,3,SUST::video::d_337
43,3,SUST::video::d_34
43,3,SUST::video::d_343
43,3,SUST::video::d_346
43,3,SUST::video::d_350
43,3,SUST::video::d_351
43,3,SUST::video::d_353
43,3,SUST::video::d_357
43,3,SUST::video::d_360
43,3,SUST::video::d_364
43,3,SUST::video::d_368
43,3,SUST::video::d_369
43,3,SUST::video::d_372
43,3,SUST::video::d_376
43,3,SUST::video::d_38
43,3,SUST::video::d_382
43,3,SUST::video::d_386
43,3,SUST::video::d_390
43,3,SUST::video::d_392
43,3,SUST::video::d_395
43,3,SUST::video::d_396
43,3,SUST::video::d_399
43,3,SUST::video::d_40
43,3,SUST::video::d_405
43,3,SUST::video::d_408
43,3,SUST::video::d_409
43,3,SUST::video::d_411
43,3,SUST::video::d_414
43,3,SUST::video::d_417
43,3,SUST::video::d_42
43,3,SUST::video::d_422
43,3,SUST::video::d_426
43,3,SUST::video::d_430
43,3,SUST::video::d_436
43,3,SUST::video::d_437
43,3,SUST::video::d_443
43,3,SUST::video::d_444
43,3,SUST::video::d_449
43,3,SUST::video::d_455
43,3,SUST::video::d_457
43,3,SUST::video::d_459
43,3,SUST::video::d_463
43,3,SUST::video::d_466
43,3,SUST::video::d_472
43,3,SUST::video::d_474
43,3,SUST::video::d_475
43,3,SUST::video::d_482
43,3,SUST::video::d_483
43,3,SUST::video::d_487
43,3,SUST::video::d_492
43,3,SUST::video::d_496
43,3,SUST::video::d_5
43,3,SUST::video::d_50
43,3,SUST::video::d_503
43,3,SUST::video::d_507
43,3,SUST::video::d_514
43,3,SUST::video::d_52
43,3,SUST::video::d_522
43,3,SUST::video::d_528
43,3,SUST::video::d_529
43,3,SUST::video::d_534
43,3,SUST::video::d_537
43,3,SUST::video::d_538
43,3,SUST::video::d_541
43,3,SUST::video::d_544
43,3,SUST::video::d_550
43,3,SUST::video::d_557
43,3,SUST::video::d_560
43,3,SUST::video::d_564
43,3,SUST::video::d_568
43,3,SUST::video::d_576
43,3,SUST::video::d_577
43,3,SUST::video::d_578
43,3,SUST::video::d_583
43,3,SUST::video::d_584
43,3,SUST::video::d_590
43,3,SUST::video::d_591
43,3,SUST::video::d_596
43,3,SUST::video::d_598
43,3,SUST::video::d_604
43,3,SUST::video::d_607
43,3,SUST::video::d_611
43,3,SUST::video::d_612
43,3,SUST::video::d_614
43,3,SUST::video::d_619
43,3,SUST::video::d_625
43,3,SUST::video::d_628
43,3,SUST::video::d_632
43,3,SUST::video::d_64
43,3,SUST::video::d_644
43,3,SUST::video::d_649
43,3,SUST::video::d_653
43,3,SUST::video::d_655
43,3,SUST::video::d_660
43,3,SUST::video::d_662
43,3,SUST::video::d_665
43,3,SUST::video::d_667
43,3,SUST::video::d_676
43,3,SUST::video::d_682
43,3,SUST::video::d_685
43,3,SUST::video::d_689
43,3,SUST::video::d_692
43,3,SUST::video::d_701
43,3,SUST::video::d_704
43,3,SUST::video::d_708
43,3,SUST::video::d_71
43,3,SUST::video::d_711
43,3,SUST::video::d_718
43,3,SUST::video::d_723
43,3,SUST::video::d_731
43,3,SUST::video::d_732
43,3,SUST::video::d_737
43,3,SUST::video::d_741
43,3,SUST::video::d_75
43,3,SUST::video::d_752
43,3,SUST::video::d_753
43,3,SUST::video::d_758
43,3,SUST::video::d_762
43,3,SUST::video::d_763
43,3,SUST::video::d_77
43,3,SUST::video::d_770
43,3,SUST::video::d_775
43,3,SUST::video::d_784
43,3,SUST::video::d_85
43,3,SUST::video::d_87
43,3,SUST::video::d_88
43,3,SUST::video::d_90
43,3,SUST::video::d_93
43,3,SUST::video::n_1
43,3,SUST::video::n_107
43,3,SUST::video::n_109
43,3,SUST::video::n_110
43,3,SUST::video::n_114
43,3,SUST::video::n_118
43,3,SUST::video::n_126
43,3,SUST::video::n_132
43,3,SUST::video::n_135
43,3,SUST::video::n_141
43,3,SUST::video::n_148
43,3,SUST::video::n_152
43,3,SUST::video::n_155
43,3,SUST::video::n_161
43,3,SUST::video::n_162
43,3,SUST::video::n_171
43,3,SUST::video::n_172
43,3,SUST::video::n_177
43,3,SUST::video::n_179
43,3,SUST::video::n_186
43,3,SUST::video::n_191
43,3,SUST::video::n_192
43,3,SUST::video::n_195
43,3,SUST::video::n_2
43,3,SUST::video::n_209
43,3,SUST::video::n_21
43,3,SUST::video::n_210
43,3,SUST::video::n_220
43,3,SUST::video::n_226
43,3,SUST::video::n_228
43,3,SUST::video::n_23
43,3,SUST::video::n_234
43,3,SUST::video::n_238
43,3,SUST::video::n_239
43,3,SUST::video::n_245
43,3,SUST::video::n_249
43,3,SUST::video::n_255
43,3,SUST::video::n_258
43,3,SUST::video::n_261
43,3,SUST::video::n_266
43,3,SUST::video::n_273
43,3,SUST::video::n_278
43,3,SUST::video::n_281
43,3,SUST::video::n_285
43,3,SUST::video::n_291
43,3,SUST::video::n_292
43,3,SUST::video::n_293
43,3,SUST::video::n_302
43,3,SUST::video::n_305
43,3,SUST::video::n_307
43,3,SUST::video::n_31
43,3,SUST::video::n_318
43,3,SUST::video::n_323
43,3,SUST::video::n_331
43,3,SUST::video::n_332
43,3,SUST::video::n_334
43,3,SUST::video::n_336
43,3,SUST::video::n_343
43,3,SUST::video::n_353
43,3,SUST::video::n_357
43,3,SUST::video::n_36
43,3,SUST::video::n_364
43,3,SUST::video::n_371
43,3,SUST::video::n_374
43,3,SUST::video::n_381
43,3,SUST::video::n_383
43,3,SUST::video::n_385
43,3,SUST::video::n_390
43,3,SUST::video::n_395
43,3,SUST::video::n_401
43,3,SUST::video::n_410
43,3,SUST::video::n_411
43,3,SUST::video::n_415
43,3,SUST::video::n_42
43,3,SUST::video::n_423
43,3,SUST::video::n_43
43,3,SUST::video::n_439
43,3,SUST::video::n_440
43,3,SUST::video::n_448
43,3,SUST::video::n_453
43,3,SUST::video::n_456
43,3,SUST::video::n_460
43,3,SUST::video::n_461
43,3,SUST::video::n_467
43,3,SUST::video::n_472
43,3,SUST::video::n_475
43,3,SUST::video::n_476
43,3,SUST::video::n_484
43,3,SUST::video::n_49
43,3,SUST::video::n_493
43,3,SUST::video::n_50
43,3,SUST::video::n_500
43,3,SUST::video::n_51
43,3,SUST::video::n_515
43,3,SUST::video::n_516
43,3,SUST::video::n_519
43,3,SUST::video::n_526
43,3,SUST::video::n_529
43,3,SUST::video::n_538
43,3,SUST::video::n_540
43,3,SUST::video::n_546
43,3,SUST::video::n_547
43,3,SUST::video::n_551
43,3,SUST::video::n_552
43,3,SUST::video::n_560
43,3,SUST::video::n_565
43,3,SUST::video::n_57
43,3,SUST::video::n_570
43,3,SUST::video::n_575
43,3,SUST::video::n_585
43,3,SUST::video::n_587
43,3,SUST::video::n_589
43,3,SUST::video::n_591
43,3,SUST::video::n_6
43,3,SUST::video::n_601
43,3,SUST::video::n_605
43,3,SUST::video::n_609
43,3,SUST::video::n_617
43,3,SUST::video::n_623
43,3,SUST::video::n_624
43,3,SUST::video::n_629
43,3,SUST::video::n_637
43,3,SUST::video::n_639
43,3,SUST::video::n_644
43,3,SUST::video::n_652
43,3,SUST::video::n_653
43,3,SUST::video::n_655
43,3,SUST::video::n_667
43,3,SUST::video::n_668
43,3,SUST::video::n_67
43,3,SUST::video::n_675
43,3,SUST::video::n_679
43,3,SUST::video::n_683
43,3,SUST::video::n_686
43,3,SUST::video::n_688
43,3,SUST::video::n_689
43,3,SUST::video::n_697
43,3,SUST::video::n_702
43,3,SUST::video::n_703
43,3,SUST::video::n_704
43,3,SUST::video::n_712
43,3,SUST::video::n_718
43,3,SUST::video::n_721
43,3,SUST::video::n_728
43,3,SUST::video::n_734
43,3,SUST::video::n_736
43,3,SUST::video::n_740
43,3,SUST::video::n_743
43,3,SUST::video::n_749
43,3,SUST::video::n_751
43,3,SUST::video::n_76
43,3,SUST::video::n_763
43,3,SUST::video::n_766
43,3,SUST::video::n_771
43,3,SUST::video::n_774
43,3,SUST::video::n_775
43,3,SUST::video::n_783
43,3,SUST::video::n_791
43,3,SUST::video::n_795
43,3,SUST::video::n_80
43,3,SUST::video::n_803
43,3,SUST::video::n_806
43,3,SUST::video::n_808
43,3,SUST::video::n_811
43,3,SUST::video::n_819
43,3,SUST::video::n_821
43,3,SUST::video::n_83
43,3,SUST::video::n_831
43,3,SUST::video::n_834
43,3,SUST::video::n_843
43,3,SUST::video::n_844
43,3,SUST::video::n_845
43,3,SUST::video::n_850
43,3,SUST::video::n_857
43,3,SUST::video::n_863
43,3,SUST::video::n_865
43,3,SUST::video::n_876
43,3,SUST::video::n_881
43,3,SUST::video::n_882
43,3,SUST::video::n_885
43,3,SUST::video::n_97
43,3,UTA::19
43,3,UTA::20
43,3,UTA::23
43,3,UTA::26
43,4,SUST::video::d_103
43,4,SUST::video::d_105
43,4,SUST::video::d_111
43,4,SUST::video::d_117
43,4,SUST::video::d_123
43,4,SUST::video::d_131
43,4,SUST::video::d_133
43,4,SUST::video::d_139
43,4,SUST::video::d_150
43,4,SUST::video::d_153
43,4,SUST::video::d_156
43,4,SUST::video::d_158
43,4,SUST::video::d_16
43,4,SUST::video::d_160
43,4,SUST::video::d_164
43,4,SUST::video::d_167
43,4,SUST::video::d_169
43,4,SUST::video::d_172
43,4,SUST::video::d_176
43,4,SUST::video::d_178
43,4,SUST::video::d_182
43,4,SUST::video::d_184
43,4,SUST::video::d_188
