dataset_name,subject_id,video_id,window_start_ms,window_end_ms,label,raw_probability,calibrated_probability,prediction,error_type
UTA,30,Fold3_part1/30/0,237168.33,239168.33,0,0.43340315671815144,0.4166963603949689,1,FP
UTA,30,Fold3_part1/30/0,238668.33,240668.33,0,0.4431166493470604,0.4303128335441262,1,FP
UTA,30,Fold3_part1/30/0,239168.33,241168.33,0,0.4066344190845708,0.37948730425165866,1,FP
UTA,30,Fold3_part1/30/0,241168.33,243168.33,0,0.5008455353382536,0.5118076129247949,1,FP
UTA,30,Fold3_part1/30/0,241668.33,243668.33,0,0.5008455353382536,0.5118076129247949,1,FP
UTA,30,Fold3_part1/30/0,242168.33,244168.33,0,0.4796483907845113,0.481838217618199,1,FP
UTA,30,Fold3_part1/30/0,242668.33,244668.33,0,0.4733166083536183,0.47288645362606085,1,FP
UTA,30,Fold3_part1/30/0,244168.33,246168.33,0,0.4332329373252546,0.41645820545826195,1,FP
UTA,30,Fold3_part1/30/0,244668.33,246668.33,0,0.4495679443941798,0.43938166464868383,1,FP
UTA,30,Fold3_part1/30/0,245168.33,247168.33,0,0.4332329373252546,0.41645820545826195,1,FP
UTA,30,Fold3_part1/30/0,245668.33,247668.33,0,0.4332329373252546,0.41645820545826195,1,FP
UTA,30,Fold3_part1/30/0,247168.33,249168.33,0,0.4092310736651906,0.38307246973603243,1,FP
UTA,30,Fold3_part1/30/0,247668.33,249668.33,0,0.4126605646845365,0.387816291448874,1,FP
UTA,30,Fold3_part1/30/0,248168.33,250168.33,0,0.4174194185600879,0.39441470959821684,1,FP
UTA,30,Fold3_part1/30/0,248668.33,250668.33,0,0.4049836290615219,0.37721115528665466,1,FP
UTA,30,Fold3_part1/30/0,250168.33,252168.33,0,0.5748976872029116,0.6151854339031715,1,FP
UTA,30,Fold3_part1/30/0,250668.33,252668.33,0,0.5145138589766499,0.5310965393816379,1,FP
UTA,30,Fold3_part1/30/0,251168.33,253168.33,0,0.5584250561344204,0.5925039488725466,1,FP
UTA,30,Fold3_part1/30/0,251668.33,253668.33,0,0.5891929858422841,0.634653963628209,1,FP
UTA,30,Fold3_part1/30/0,252168.33,254168.33,0,0.43311055464692777,0.416286989614458,1,FP
UTA,30,Fold3_part1/30/0,256168.33,258168.33,0,0.41070955841772505,0.38511637186624886,1,FP
UTA,30,Fold3_part1/30/0,256668.33,258668.33,0,0.42533113711275183,0.4054223247369493,1,FP
UTA,30,Fold3_part1/30/0,257168.33,259168.33,0,0.4607929077314202,0.4551990148402904,1,FP
UTA,30,Fold3_part1/30/0,257668.33,259668.33,0,0.4607929077314202,0.4551990148402904,1,FP
UTA,30,Fold3_part1/30/0,258168.33,260168.33,0,0.4239623548649636,0.40351476161657757,1,FP
UTA,30,Fold3_part1/30/0,258668.33,260668.33,0,0.42308583401779815,0.40229389987075187,1,FP
UTA,30,Fold3_part1/30/0,259168.33,261168.33,0,0.4239623548649636,0.40351476161657757,1,FP
UTA,30,Fold3_part1/30/0,260168.33,262168.33,0,0.42634266009406857,0.40683281613240946,1,FP
UTA,30,Fold3_part1/30/0,260668.33,262668.33,0,0.41022261347970607,0.38444300097805517,1,FP
UTA,30,Fold3_part1/30/0,261168.33,263168.33,0,0.4476728640349622,0.4367158114129501,1,FP
UTA,30,Fold3_part1/30/0,261668.33,263668.33,0,0.45421730476528305,0.44592796923590466,1,FP
UTA,30,Fold3_part1/30/0,262168.33,264168.33,0,0.46168503156361995,0.4564578182337833,1,FP
UTA,30,Fold3_part1/30/0,262668.33,264668.33,0,0.4423503647774649,0.4292368891455256,1,FP
UTA,30,Fold3_part1/30/0,268668.33,270668.33,0,0.48086680868924175,0.4835611618403854,1,FP
UTA,30,Fold3_part1/30/0,269168.33,271168.33,0,0.4717139964023015,0.4706214345889971,1,FP
UTA,30,Fold3_part1/30/0,269668.33,271668.33,0,0.4676740934791534,0.4649135367400019,1,FP
UTA,30,Fold3_part1/30/0,270168.33,272168.33,0,0.5006964196330502,0.5115969421693399,1,FP
UTA,30,Fold3_part1/30/0,282168.33,284168.33,0,0.41400024129478735,0.3896720155218672,1,FP
UTA,30,Fold3_part1/30/0,282668.33,284668.33,0,0.47527529985444783,0.47565518627528064,1,FP
UTA,30,Fold3_part1/30/0,283168.33,285168.33,0,0.43070662667571835,0.41292565180773555,1,FP
UTA,30,Fold3_part1/30/0,283668.33,285668.33,0,0.5086358665317784,0.5228073738730294,1,FP
UTA,30,Fold3_part1/30/0,284168.33,286168.33,0,0.49212591426421853,0.49948307907525646,1,FP
UTA,30,Fold3_part1/30/0,284668.33,286668.33,0,0.503491635165545,0.5155453273857005,1,FP
UTA,30,Fold3_part1/30/0,285168.33,287168.33,0,0.5128313655407564,0.5287249545224454,1,FP
UTA,30,Fold3_part1/30/0,288168.33,290168.33,0,0.4220736558422797,0.4008847558330856,1,FP
UTA,30,Fold3_part1/30/0,289168.33,291168.33,0,0.4220736558422797,0.4008847558330856,1,FP
UTA,30,Fold3_part1/30/0,291668.33,293668.33,0,0.46682630355229454,0.46371609242202133,1,FP
UTA,30,Fold3_part1/30/0,292168.33,294168.33,0,0.4707378375137512,0.46924198632726494,1,FP
UTA,30,Fold3_part1/30/0,292668.33,294668.33,0,0.46437041526366873,0.46024817968226617,1,FP
UTA,30,Fold3_part1/30/0,293168.33,295168.33,0,0.41789079807724916,0.39506926176662255,1,FP
UTA,30,Fold3_part1/30/0,295168.33,297168.33,0,0.40968997245598526,0.3837066677211116,1,FP
UTA,30,Fold3_part1/30/0,295668.33,297668.33,0,0.40968997245598526,0.3837066677211116,1,FP
UTA,30,Fold3_part1/30/0,304168.33,306168.33,0,0.4107532787861916,0.38517684020651854,1,FP
UTA,30,Fold3_part1/30/0,304668.33,306668.33,0,0.411630073473888,0.3863898445849362,1,FP
UTA,30,Fold3_part1/30/0,305168.33,307168.33,0,0.4200288857043377,0.3980402776017958,1,FP
UTA,30,Fold3_part1/30/0,305668.33,307668.33,0,0.4200288857043377,0.3980402776017958,1,FP
UTA,30,Fold3_part1/30/0,309668.33,311668.33,0,0.4014433229316848,0.3723380156966783,1,FP
UTA,30,Fold3_part1/30/0,310668.33,312668.33,0,0.41246909806959814,0.3875511900128202,1,FP
UTA,30,Fold3_part1/30/0,311168.33,313168.33,0,0.417611115687619,0.3946808776788267,1,FP
UTA,30,Fold3_part1/30/0,311668.33,313668.33,0,0.4114641000017354,0.3861601791475672,1,FP
UTA,30,Fold3_part1/30/0,327668.33,329668.33,0,0.4546258649993558,0.44650359899023173,1,FP
UTA,30,Fold3_part1/30/0,328668.33,330668.33,0,0.4902597149164528,0.49684429267841107,1,FP
UTA,30,Fold3_part1/30/0,333668.33,335668.33,0,0.453216552312012,0.4445182337273779,1,FP
UTA,30,Fold3_part1/30/0,334668.33,336668.33,0,0.4598920002371162,0.45392803883145566,1,FP
UTA,30,Fold3_part1/30/0,335168.33,337168.33,0,0.4708885171786597,0.469454907884064,1,FP
UTA,30,Fold3_part1/30/0,335668.33,337668.33,0,0.44880703300060176,0.4383110957196494,1,FP
UTA,30,Fold3_part1/30/0,336168.33,338168.33,0,0.4598920002371162,0.45392803883145566,1,FP
UTA,30,Fold3_part1/30/0,338168.33,340168.33,0,0.40928313665991145,0.38314441177715236,1,FP
UTA,30,Fold3_part1/30/0,338668.33,340668.33,0,0.4778618003396366,0.4793119978022404,1,FP
UTA,30,Fold3_part1/30/0,339168.33,341168.33,0,0.4470762942782918,0.43587691325381256,1,FP
UTA,30,Fold3_part1/30/0,339668.33,341668.33,0,0.47207444093061446,0.47113082957480606,1,FP
UTA,30,Fold3_part1/30/0,340168.33,342168.33,0,0.4168578120026156,0.3936350901272921,1,FP
UTA,30,Fold3_part1/30/0,341168.33,343168.33,0,0.40192153486287485,0.37299558653277676,1,FP
UTA,30,Fold3_part1/30/0,344168.33,346168.33,0,0.4133755584744848,0.38880652290792767,1,FP
UTA,30,Fold3_part1/30/0,344668.33,346668.33,0,0.47577366141063265,0.47635972205660315,1,FP
UTA,30,Fold3_part1/30/0,345168.33,347168.33,0,0.4212603584721249,0.39975301780586364,1,FP
UTA,30,Fold3_part1/30/0,345668.33,347668.33,0,0.4766794181836872,0.4776402594080714,1,FP
UTA,30,Fold3_part1/30/0,346168.33,348168.33,0,0.4928046644953108,0.5004427588720336,1,FP
UTA,30,Fold3_part1/30/0,346668.33,348668.33,0,0.414715095285374,0.3906628219845631,1,FP
UTA,30,Fold3_part1/30/0,347168.33,349168.33,0,0.4212603584721249,0.39975301780586364,1,FP
UTA,30,Fold3_part1/30/0,347668.33,349668.33,0,0.4212603584721249,0.39975301780586364,1,FP
UTA,30,Fold3_part1/30/0,348168.33,350168.33,0,0.4167614293128411,0.3935013164332651,1,FP
UTA,30,Fold3_part1/30/0,349168.33,351168.33,0,0.48484926040134213,0.48919305321618695,1,FP
UTA,30,Fold3_part1/30/0,349668.33,351668.33,0,0.41947682871484676,0.39727283250180223,1,FP
UTA,30,Fold3_part1/30/0,350168.33,352168.33,0,0.507740182225625,0.521543411832206,1,FP
UTA,30,Fold3_part1/30/0,350668.33,352668.33,0,0.42293071346563543,0.4020778959267977,1,FP
UTA,30,Fold3_part1/30/0,351168.33,353168.33,0,0.422064364692002,0.40087182413886957,1,FP
UTA,30,Fold3_part1/30/0,362168.33,364168.33,0,0.4582445446913471,0.4516044553691062,1,FP
UTA,30,Fold3_part1/30/0,362668.33,364668.33,0,0.44216076408495525,0.4289707132823578,1,FP
UTA,30,Fold3_part1/30/0,363168.33,365168.33,0,0.4397797172247175,0.4256295267473653,1,FP
UTA,30,Fold3_part1/30/0,363668.33,365668.33,0,0.42312308066070003,0.4023457679821531,1,FP
UTA,30,Fold3_part1/30/0,368168.33,370168.33,0,0.4598920002371162,0.45392803883145566,1,FP
UTA,30,Fold3_part1/30/0,369168.33,371168.33,0,0.4708885171786597,0.469454907884064,1,FP
UTA,30,Fold3_part1/30/0,369668.33,371668.33,0,0.4456235715162643,0.4338347337114871,1,FP
UTA,30,Fold3_part1/30/0,370168.33,372168.33,0,0.49659475318260926,0.5058006880545441,1,FP
UTA,30,Fold3_part1/30/0,373168.33,375168.33,0,0.43072862660999767,0.4129563978033676,1,FP
UTA,30,Fold3_part1/30/0,373668.33,375668.33,0,0.43680207098553336,0.42145526383454235,1,FP
UTA,30,Fold3_part1/30/0,374168.33,376168.33,0,0.4238598773923312,0.40337199845290506,1,FP
UTA,30,Fold3_part1/30/0,374668.33,376668.33,0,0.4343447417337467,0.41801404107058343,1,FP
UTA,30,Fold3_part1/30/0,375168.33,377168.33,0,0.4730270983943813,0.47247725415211606,1,FP
UTA,30,Fold3_part1/30/0,375668.33,377668.33,0,0.47935853282671076,0.4814283467800737,1,FP
UTA,30,Fold3_part1/30/0,376168.33,378168.33,0,0.4363842781838592,0.4208699536787173,1,FP
UTA,30,Fold3_part1/30/0,376668.33,378668.33,0,0.4036742281817299,0.3754074607556868,1,FP
UTA,30,Fold3_part1/30/0,377168.33,379168.33,0,0.42729559548267826,0.4081622314436402,1,FP
UTA,30,Fold3_part1/30/0,377668.33,379668.33,0,0.4045961608466161,0.37667725776792144,1,FP
UTA,30,Fold3_part1/30/0,378168.33,380168.33,0,0.42803994159289777,0.40920106122875866,1,FP
UTA,30,Fold3_part1/30/0,378668.33,380668.33,0,0.42803994159289777,0.40920106122875866,1,FP
UTA,30,Fold3_part1/30/0,379168.33,381168.33,0,0.42803994159289777,0.40920106122875866,1,FP
UTA,30,Fold3_part1/30/0,379668.33,381668.33,0,0.42803994159289777,0.40920106122875866,1,FP
UTA,30,Fold3_part1/30/0,380168.33,382168.33,0,0.4414348880332746,0.42795183496690575,1,FP
UTA,30,Fold3_part1/30/0,380668.33,382668.33,0,0.4414348880332746,0.42795183496690575,1,FP
UTA,30,Fold3_part1/30/0,381168.33,383168.33,0,0.4588430259041547,0.45244846529742244,1,FP
UTA,30,Fold3_part1/30/0,381668.33,383668.33,0,0.47818770271337185,0.4797728030092772,1,FP
UTA,30,Fold3_part1/30/0,382168.33,384168.33,0,0.496595176915188,0.5058012869780139,1,FP
UTA,30,Fold3_part1/30/0,382668.33,384668.33,0,0.4270417915702308,0.4078080980365428,1,FP
UTA,30,Fold3_part1/30/0,383168.33,385168.33,0,0.5280125990428552,0.5500853666182979,1,FP
UTA,30,Fold3_part1/30/0,383668.33,385668.33,0,0.47252669556767096,0.47177000115862916,1,FP
UTA,30,Fold3_part1/30/0,384168.33,386168.33,0,0.5040707894672158,0.5163632165752065,1,FP
UTA,30,Fold3_part1/30/0,384668.33,386668.33,0,0.48906482155246145,0.4951546120472815,1,FP
UTA,30,Fold3_part1/30/0,385168.33,387168.33,0,0.4437068095070921,0.43114167057523284,1,FP
UTA,30,Fold3_part1/30/0,385668.33,387668.33,0,0.44087495238603996,0.42716605658864837,1,FP
UTA,30,Fold3_part1/30/0,386168.33,388168.33,0,0.4437068095070921,0.43114167057523284,1,FP
UTA,30,Fold3_part1/30/0,386668.33,388668.33,0,0.4437068095070921,0.43114167057523284,1,FP
UTA,30,Fold3_part1/30/0,387168.33,389168.33,0,0.4785936383023814,0.4803467814563995,1,FP
UTA,30,Fold3_part1/30/0,387668.33,389668.33,0,0.46011612964289045,0.454244213326186,1,FP
UTA,30,Fold3_part1/30/0,388168.33,390168.33,0,0.4785936383023814,0.4803467814563995,1,FP
UTA,30,Fold3_part1/30/0,388668.33,390668.33,0,0.4625622125574909,0.4576957417961174,1,FP
UTA,30,Fold3_part1/30/0,389168.33,391168.33,0,0.4670792167008496,0.46407329950391013,1,FP
UTA,30,Fold3_part1/30/0,389668.33,391668.33,0,0.47717814090542277,0.4783453751475883,1,FP
UTA,30,Fold3_part1/30/0,390168.33,392168.33,0,0.4804164333152415,0.4829242844835513,1,FP
UTA,30,Fold3_part1/30/0,390668.33,392668.33,0,0.4188622374455459,0.39641871985317517,1,FP
UTA,30,Fold3_part1/30/0,391168.33,393168.33,0,0.4112997692544709,0.38593280927681295,1,FP
UTA,30,Fold3_part1/30/0,391668.33,393668.33,0,0.48160433259219665,0.4846041168086331,1,FP
UTA,30,Fold3_part1/30/0,392668.33,394668.33,0,0.4303774922271984,0.41246570564636836,1,FP
UTA,30,Fold3_part1/30/0,393168.33,395168.33,0,0.5837554812037505,0.6272743578918331,1,FP
UTA,30,Fold3_part1/30/0,393668.33,395668.33,0,0.45696033082480253,0.44979375810611627,1,FP
UTA,30,Fold3_part1/30/0,394168.33,396168.33,0,0.5576869762290537,0.5914821622072939,1,FP
UTA,30,Fold3_part1/30/0,394668.33,396668.33,0,0.42368942513149366,0.4031345544687616,1,FP
UTA,30,Fold3_part1/30/0,395168.33,397168.33,0,0.4296845425258019,0.4114975678602304,1,FP
UTA,30,Fold3_part1/30/0,395668.33,397668.33,0,0.43423911956353256,0.41786620497738375,1,FP
UTA,30,Fold3_part1/30/0,396168.33,398168.33,0,0.42148324922335384,0.40006313277368954,1,FP
UTA,30,Fold3_part1/30/0,396668.33,398668.33,0,0.4144496484390452,0.3902948582503275,1,FP
UTA,30,Fold3_part1/30/0,398168.33,400168.33,0,0.43374689477984846,0.41717733774324306,1,FP
UTA,30,Fold3_part1/30/0,398668.33,400668.33,0,0.4250516045285699,0.4050326589384504,1,FP
UTA,30,Fold3_part1/30/0,399168.33,401168.33,0,0.4250516045285699,0.4050326589384504,1,FP
UTA,30,Fold3_part1/30/0,399668.33,401668.33,0,0.43891838976864417,0.42442158136459673,1,FP
UTA,30,Fold3_part1/30/0,400168.33,402168.33,0,0.42866462993756255,0.41007316852135867,1,FP
UTA,30,Fold3_part1/30/0,400668.33,402668.33,0,0.42866462993756255,0.41007316852135867,1,FP
UTA,30,Fold3_part1/30/0,401168.33,403168.33,0,0.46818642164729135,0.46563723337727503,1,FP
UTA,30,Fold3_part1/30/0,401668.33,403668.33,0,0.44692466358084815,0.435663713963179,1,FP
UTA,30,Fold3_part1/30/0,402168.33,404168.33,0,0.46818642164729135,0.46563723337727503,1,FP
UTA,30,Fold3_part1/30/0,402668.33,404668.33,0,0.4721976231685876,0.4713049201430447,1,FP
UTA,30,Fold3_part1/30/0,403168.33,405168.33,0,0.44342572836624644,0.4307468921195913,1,FP
UTA,30,Fold3_part1/30/0,403668.33,405668.33,0,0.4581379349379506,0.45145411995561585,1,FP
UTA,30,Fold3_part1/30/0,404168.33,406168.33,0,0.42538838926969835,0.4055021402053258,1,FP
UTA,30,Fold3_part1/30/0,405668.33,407668.33,0,0.416914179274067,0.3937133280004926,1,FP
UTA,30,Fold3_part1/30/0,407168.33,409168.33,0,0.4123158028308612,0.3873389615804099,1,FP
UTA,30,Fold3_part1/30/0,407668.33,409668.33,0,0.5866015412943,0.631141012303633,1,FP
UTA,30,Fold3_part1/30/0,408168.33,410168.33,0,0.4785936383023814,0.4803467814563995,1,FP
UTA,30,Fold3_part1/30/0,408668.33,410668.33,0,0.5746130505014807,0.6147956475420352,1,FP
UTA,30,Fold3_part1/30/0,409168.33,411168.33,0,0.4785936383023814,0.4803467814563995,1,FP
UTA,30,Fold3_part1/30/0,409668.33,411668.33,0,0.4733921118255188,0.4729931736540513,1,FP
UTA,30,Fold3_part1/30/0,410168.33,412168.33,0,0.4733921118255188,0.4729931736540513,1,FP
UTA,30,Fold3_part1/30/0,410668.33,412668.33,0,0.4495679443941798,0.43938166464868383,1,FP
UTA,30,Fold3_part1/30/0,411168.33,413168.33,0,0.49782392212223103,0.5075379504062608,1,FP
UTA,30,Fold3_part1/30/0,411668.33,413668.33,0,0.4242513723082577,0.40391743579880174,1,FP
UTA,30,Fold3_part1/30/0,412168.33,414168.33,0,0.4925295148402192,0.5000537315781772,1,FP
UTA,30,Fold3_part1/30/0,412668.33,414668.33,0,0.44189842409692104,0.4286024492067212,1,FP
UTA,30,Fold3_part1/30/0,413168.33,415168.33,0,0.4262217955821502,0.40666424396079853,1,FP
UTA,30,Fold3_part1/30/0,413668.33,415668.33,0,0.4114281713656249,0.3861104659726673,1,FP
UTA,30,Fold3_part1/30/0,414168.33,416168.33,0,0.4353850716495851,0.4194704978807639,1,FP
UTA,30,Fold3_part1/30/0,414668.33,416668.33,0,0.43370939488912913,0.41712486248418373,1,FP
UTA,30,Fold3_part1/30/0,415168.33,417168.33,0,0.4157151478083961,0.3920495987365097,1,FP
UTA,30,Fold3_part1/30/0,415668.33,417668.33,0,0.4157151478083961,0.3920495987365097,1,FP
UTA,30,Fold3_part1/30/0,416168.33,418168.33,0,0.4297447422403017,0.4115816625809854,1,FP
UTA,30,Fold3_part1/30/0,416668.33,418668.33,0,0.4639515504428379,0.4596568446099502,1,FP
UTA,30,Fold3_part1/30/0,417168.33,419168.33,0,0.4638681650958963,0.45953912977741374,1,FP
UTA,30,Fold3_part1/30/0,417668.33,419668.33,0,0.4701231263408752,0.4683733921372184,1,FP
UTA,30,Fold3_part1/30/0,418168.33,420168.33,0,0.4757955669625099,0.47639069062935097,1,FP
UTA,30,Fold3_part1/30/0,418668.33,420668.33,0,0.4757955669625099,0.47639069062935097,1,FP
UTA,30,Fold3_part1/30/0,419168.33,421168.33,0,0.44009108108345996,0.42606628429454857,1,FP
UTA,30,Fold3_part1/30/0,419668.33,421668.33,0,0.47378520430247567,0.4735488003419524,1,FP
UTA,30,Fold3_part1/30/0,420168.33,422168.33,0,0.4437544782405039,0.4312086249770436,1,FP
UTA,30,Fold3_part1/30/0,420668.33,422668.33,0,0.43042992246694806,0.41253896937864265,1,FP
UTA,30,Fold3_part1/30/0,421168.33,423168.33,0,0.4270417915702308,0.4078080980365428,1,FP
UTA,30,Fold3_part1/30/0,421668.33,423668.33,0,0.4625622125574909,0.4576957417961174,1,FP
UTA,30,Fold3_part1/30/0,422168.33,424168.33,0,0.4443101113351257,0.43198913226628505,1,FP
UTA,30,Fold3_part1/30/0,424668.33,426668.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,425168.33,427168.33,0,0.43692508880204983,0.4216276247851023,1,FP
UTA,30,Fold3_part1/30/0,425668.33,427668.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,426168.33,428168.33,0,0.4062293771138132,0.37892859863970596,1,FP
UTA,30,Fold3_part1/30/0,426668.33,428668.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,427168.33,429168.33,0,0.4126805133060186,0.38784391369051363,1,FP
UTA,30,Fold3_part1/30/0,427668.33,429668.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,428168.33,430168.33,0,0.45391639550242463,0.4455040485149648,1,FP
UTA,30,Fold3_part1/30/0,428668.33,430668.33,0,0.4228348949975026,0.4019444780036321,1,FP
UTA,30,Fold3_part1/30/0,429168.33,431168.33,0,0.45391639550242463,0.4455040485149648,1,FP
UTA,30,Fold3_part1/30/0,429668.33,431668.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,430168.33,432168.33,0,0.44358926602710697,0.43097657625649394,1,FP
UTA,30,Fold3_part1/30/0,430668.33,432668.33,0,0.45081071848723564,0.4411306901985701,1,FP
UTA,30,Fold3_part1/30/0,431168.33,433168.33,0,0.45081071848723564,0.4411306901985701,1,FP
UTA,30,Fold3_part1/30/0,431668.33,433668.33,0,0.4746439539266427,0.4747626892907164,1,FP
UTA,30,Fold3_part1/30/0,432168.33,434168.33,0,0.4866603993187912,0.49175437454887927,1,FP
UTA,30,Fold3_part1/30/0,432668.33,434668.33,0,0.4308974089948456,0.41319228938912544,1,FP
UTA,30,Fold3_part1/30/0,433168.33,435168.33,0,0.4126805133060186,0.38784391369051363,1,FP
UTA,30,Fold3_part1/30/0,433668.33,435668.33,0,0.45052355874281674,0.4407265003376544,1,FP
UTA,30,Fold3_part1/30/0,434168.33,436168.33,0,0.4507861213293701,0.4410960673732079,1,FP
UTA,30,Fold3_part1/30/0,434668.33,436668.33,0,0.44103829476440043,0.42739526490722496,1,FP
UTA,30,Fold3_part1/30/0,435168.33,437168.33,0,0.46510149361885395,0.4612803818206304,1,FP
UTA,30,Fold3_part1/30/0,435668.33,437668.33,0,0.4983066450370482,0.5082201545046499,1,FP
UTA,30,Fold3_part1/30/0,436168.33,438168.33,0,0.4755014491584453,0.4759748911796542,1,FP
UTA,30,Fold3_part1/30/0,436668.33,438668.33,0,0.46510149361885395,0.4612803818206304,1,FP
UTA,30,Fold3_part1/30/0,437168.33,439168.33,0,0.4507861213293701,0.4410960673732079,1,FP
UTA,30,Fold3_part1/30/0,437668.33,439668.33,0,0.46510149361885395,0.4612803818206304,1,FP
UTA,30,Fold3_part1/30/0,438168.33,440168.33,0,0.4126805133060186,0.38784391369051363,1,FP
UTA,30,Fold3_part1/30/0,439168.33,441168.33,0,0.4130131571695234,0.38830456305588423,1,FP
UTA,30,Fold3_part1/30/0,439668.33,441668.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,440168.33,442168.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,440668.33,442668.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,441168.33,443168.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,441668.33,443668.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,442168.33,444168.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,446668.33,448668.33,0,0.4134177783842062,0.38886500834439247,1,FP
UTA,30,Fold3_part1/30/0,447168.33,449168.33,0,0.4069631030089949,0.3799407895146288,1,FP
UTA,30,Fold3_part1/30/0,447668.33,449668.33,0,0.44433997393148755,0.4320310848062754,1,FP
UTA,30,Fold3_part1/30/0,448168.33,450168.33,0,0.5148210167017402,0.5315293983859081,1,FP
UTA,30,Fold3_part1/30/0,448668.33,450668.33,0,0.46310816690565787,0.45846632017054223,1,FP
UTA,30,Fold3_part1/30/0,449168.33,451168.33,0,0.4648407359673536,0.46091220669334343,1,FP
UTA,30,Fold3_part1/30/0,449668.33,451668.33,0,0.5006079876150176,0.5114720034967587,1,FP
UTA,30,Fold3_part1/30/0,450168.33,452168.33,0,0.4568944471349966,0.44970087828541455,1,FP
UTA,30,Fold3_part1/30/0,450668.33,452668.33,0,0.4729869602989171,0.472420523011598,1,FP
UTA,30,Fold3_part1/30/0,451168.33,453168.33,0,0.4516077462761014,0.44225270790400645,1,FP
UTA,30,Fold3_part1/30/0,451668.33,453668.33,0,0.47214166998155593,0.4712258425424813,1,FP
UTA,30,Fold3_part1/30/0,452168.33,454168.33,0,0.498044630147716,0.5078498684377595,1,FP
UTA,30,Fold3_part1/30/0,452668.33,454668.33,0,0.47214166998155593,0.4712258425424813,1,FP
UTA,30,Fold3_part1/30/0,453168.33,455168.33,0,0.472996687215119,0.4724342710043359,1,FP
UTA,30,Fold3_part1/30/0,453668.33,455668.33,0,0.447235741074679,0.4361011129569831,1,FP
UTA,30,Fold3_part1/30/0,454168.33,456168.33,0,0.47054894269570763,0.46897506909765696,1,FP
UTA,30,Fold3_part1/30/0,454668.33,456668.33,0,0.47054894269570763,0.46897506909765696,1,FP
UTA,30,Fold3_part1/30/0,455168.33,457168.33,0,0.472996687215119,0.4724342710043359,1,FP
UTA,30,Fold3_part1/30/0,455668.33,457668.33,0,0.48416880446903987,0.48823074676917505,1,FP
UTA,30,Fold3_part1/30/0,456168.33,458168.33,0,0.5017483621227845,0.5130830407491991,1,FP
UTA,30,Fold3_part1/30/0,456668.33,458668.33,0,0.47054894269570763,0.46897506909765696,1,FP
UTA,30,Fold3_part1/30/0,457168.33,459168.33,0,0.4326841521879332,0.4156905126706184,1,FP
UTA,30,Fold3_part1/30/0,457668.33,459668.33,0,0.5434343830113166,0.5716703324292377,1,FP
UTA,30,Fold3_part1/30/0,458668.33,460668.33,0,0.4495679443941798,0.43938166464868383,1,FP
UTA,30,Fold3_part1/30/0,459168.33,461168.33,0,0.4495679443941798,0.43938166464868383,1,FP
UTA,30,Fold3_part1/30/0,459668.33,461668.33,0,0.42449048225501007,0.4042506195363374,1,FP
UTA,30,Fold3_part1/30/0,460168.33,462168.33,0,0.40292705631559284,0.3743789342258792,1,FP
UTA,30,Fold3_part1/30/0,461168.33,463168.33,0,0.4070695622803462,0.3800876917150498,1,FP
UTA,30,Fold3_part1/30/0,461668.33,463668.33,0,0.4116990214068606,0.3864852578270717,1,FP
UTA,30,Fold3_part1/30/0,462168.33,464168.33,0,0.4207790425930859,0.39908346971832925,1,FP
UTA,30,Fold3_part1/30/0,462668.33,464668.33,0,0.42549494269034177,0.4056506926375701,1,FP
UTA,30,Fold3_part1/30/0,463168.33,465168.33,0,0.4865003242306713,0.49152799712961315,1,FP
UTA,30,Fold3_part1/30/0,463668.33,465668.33,0,0.5325320132865919,0.5564246000268211,1,FP
UTA,30,Fold3_part1/30/0,464168.33,466168.33,0,0.49906508575805014,0.5092919431423581,1,FP
UTA,30,Fold3_part1/30/0,464668.33,466668.33,0,0.46844428972542257,0.46600150767886533,1,FP
UTA,30,Fold3_part1/30/0,466668.33,468668.33,0,0.40634496121273117,0.37908801792721664,1,FP
UTA,30,Fold3_part1/30/0,470168.33,472168.33,0,0.43484221234408127,0.41871042098475864,1,FP
UTA,30,Fold3_part1/30/0,471168.33,473168.33,0,0.41635803828655005,0.3929415102130194,1,FP
UTA,30,Fold3_part1/30/0,472668.33,474668.33,0,0.41184079520680034,0.38668146308376866,1,FP
UTA,30,Fold3_part1/30/0,473168.33,475168.33,0,0.42214386778853447,0.4009824808496138,1,FP
UTA,30,Fold3_part1/30/0,474168.33,476168.33,0,0.44178567223451415,0.4284441822207033,1,FP
